CODIGO,correlacao_preco_volume,n_obs,DESCRICAO,NIVEL_1,receita_total
471605,-0.09779293538671686,116.0,P.SABONETE CER. 368ML       TC 17TRC,U - METAIS E ACESSORIOS,21926.005500000003
223996,-0.09774482753777729,160.0,VALV.PIA                   CR    VP2,U - METAIS E ACESSORIOS,19443.795000000002
340105,-0.09765659400069257,111.0,GRELHA PLS RED.ESGO.BR 150    101150,H - TUBOS E CONEXOES,5549.355
467899,-0.09729442850126742,106.0,COLCHA SOLTE+P.TRAV 2PC MILAO SORT.7,"K - CAMA, MESA E BANHO",62154.0885
420164,-0.09725047241640307,56.0,LAV.ROUPA 11KG DIG LES11     BR M220,D - ELETROS,1811108.46575
429458,-0.0971336012555039,185.0,TOM.MOD 2P+T 20A         LG03020 POP,E - MATERIAIS ELETRICOS,111378.50719117647
184264,-0.09708913490531255,25.0,CX.ACOPL UNIVER.CD01F  DUA.EBAN EB95,W - LOUCAS E PIAS,21707.91
320539,-0.09690420984137116,144.0,CABIDE ROUPA INF.PLS.31CM 3PC AZ 310,B - UTILIDADES DOMESTICAS,17265.948
449105,-0.09682841266594808,18.0,"REVEST.A 10X30 BELMAR WHITE BR1,02M2",C - PISOS E REVESTIMENTOS,22049.87652
480150,-0.0963530538906715,166.0,SABONETEIRA PLS SOFT        VD 13088,U - METAIS E ACESSORIOS,15109.353000000001
475780,-0.09628664546370226,70.0,"PORCEL.A 74X74 ESM.FORMA BR AC1,62M2",C - PISOS E REVESTIMENTOS,172657.86174
67836,-0.09621114135394274,46.0,ROCADEIRA GAS.FS160 300MM    2080038,M - MAQUINAS E MOTORES,313772.6865
454581,-0.09612436127114625,72.0,FOGAO INDL.6B MISTO BAIXA PRESSAO E6,N - INDUSTRIAL E NEGOCIOS,187288.185
215356,-0.09603850873034311,90.0,INT.PAR.MOD 1M S/TAMPA SL40030FLIG,E - MATERIAIS ELETRICOS,53157.405
478995,-0.09602562576711116,102.0,SUPORTE COND.SPLIT 7000/12000  450MM,D - ELETROS,33246.990000000005
475001,-0.09600890868949168,111.0,TOALHA RST ZAYA             VD  1359,"K - CAMA, MESA E BANHO",16296.84
347351,-0.09596873160710073,82.0,DUCHA FIT BLINDADA EL.BR  6500W M220,U - METAIS E ACESSORIOS,399617.401
432295,-0.09590296881625453,109.0,GAB BANH KIT HORT 46X55      CAFE/BR,O - MOVEIS,127040.55
475768,-0.09577708805445528,67.0,"PORCEL.A 74X74 ESM.MUNA.BR EXT1,62M2",C - PISOS E REVESTIMENTOS,258326.99739
412036,-0.09552120714489266,9.0,CHAPA BIFETEIRA  GAS   90CM     CG90,N - INDUSTRIAL E NEGOCIOS,31802.505
459368,-0.09531415770664861,58.0,INT.ALAVANCA ON/OFF HAST. LONGA 250W,E - MATERIAIS ELETRICOS,1375.92
334452,-0.09452688711658067,100.0,FORRAGEIRA TRITUR.TRE 25 MN2CV MBIV,M - MAQUINAS E MOTORES,747484.2690000001
319872,-0.09449228417109296,74.0,RESIST.SQUA/QUAD/POLO 7700W 028 M220,U - METAIS E ACESSORIOS,6702.675
427376,-0.09445252736963954,142.0,MAO FRANCESA ACO 38CM PESADA      BR,Q - BASICOS CONSTRUCAO,33945.555
445699,-0.09441574777500546,92.0,TRAVESSA VID.21X12              1189,B - UTILIDADES DOMESTICAS,13874.175
415664,-0.09401667004640461,101.0,GAB BANH KIT TULIPA 59X56    CAFE/BR,O - MOVEIS,188338.857
378335,-0.09336561989323344,86.0,"PORCEL.A 26X106 ESM.TAUARI BG 2,00M2",C - PISOS E REVESTIMENTOS,186177.285
403651,-0.0933328420542943,149.0,FRIGIDEIRA ANTIAD.26CM FRANCESA 4931,B - UTILIDADES DOMESTICAS,76350.33
465335,-0.09300236939878875,63.0,ALMOFADA 40X40  AUTH. ONDAS   495125,V - DECORACAO,9199.575
478112,-0.0929624139276945,17.0,REFRIG. 2P 490L FF INV. IB7  BR M220,D - ELETROS,144461.688
466125,-0.09281407849306134,73.0,CADEIRA POLIP VANDA               VD,O - MOVEIS,77555.1735
411799,-0.09259965178769966,181.0,FACA MESA (AV) SAVANNAH       SH1124,B - UTILIDADES DOMESTICAS,161465.74850000002
390170,-0.09257235364346028,74.0,"LUMI.LED BALIZ. ESPETO 2,5W AM 18436",I - ILUMINACAO,29109.045000000002
465846,-0.09225692203723336,113.0,TOALHA JG 2PC DUAL AIR CINTA RS 3221,"K - CAMA, MESA E BANHO",45043.005
431540,-0.09221305179242177,91.0,MESA SALA 1.30X0.90 GRACE     NT/OFF,O - MOVEIS,133109.235
456172,-0.091918466777144,117.0,FRIGIDEIRA ANTIAD. 30 C/T  PT 051893,B - UTILIDADES DOMESTICAS,77271.432
474543,-0.09157999719074228,118.0,TOALHA RST JACQUARD TRENTO        TP,"K - CAMA, MESA E BANHO",18642.414
464394,-0.09119009904790602,128.0,SACO LIXO 30L ROLO        PT/50 4862,B - UTILIDADES DOMESTICAS,66943.0965
489646,-0.09110514046942461,63.0,FORNO MICR.30L MG3035DSA     PT M220,D - ELETROS,662272.7895000001
454104,-0.09062735851127582,34.0,REFRIG. 2P 386L FF CRM44ABA  BR M127,D - ELETROS,768692.7150000001
471498,-0.09022618254558858,203.0,CHURRASCO JG 02PC           PT 17102,B - UTILIDADES DOMESTICAS,31104.36
471607,-0.09021965625535501,90.0,SABONET.BANC.CER.RED.       TC 19TRC,U - METAIS E ACESSORIOS,8037.8550000000005
445715,-0.09004021376055181,87.0,PRATO SMES.CER.19CM MEDITERR. 102959,B - UTILIDADES DOMESTICAS,5631.423
466992,-0.08991698397414288,94.0,LENCOL SOLTE C/ELAS MALHA BASIC   VD,"K - CAMA, MESA E BANHO",27488.895
442541,-0.08989152605922343,24.0,"PORCEL.A 60X120 ESM.PULP.CR.AC1,44M2",C - PISOS E REVESTIMENTOS,101862.77472000002
297980,-0.08947160185839904,47.0,PORTA-GUARDANAPO 15CM        YK14643,B - UTILIDADES DOMESTICAS,12102.321
146361,-0.089314504976374,113.0,"TINT.ACR.DELANIL    FC  3,6L B.GARAN",S - TINTAS E QUIMICOS,31641.12
460618,-0.08911996467996497,80.0,CAPA P/CADEIRA MALHA LISA     AMEIXA,V - DECORACAO,26800.41
486497,-0.08908762102051852,89.0,TOALHA BNH ANIS             DS 60238,"K - CAMA, MESA E BANHO",22795.752
476327,-0.08899515466996093,161.0,GANCHO MULTIUSO C/ADESIVO     PT 256,U - METAIS E ACESSORIOS,52648.302
436772,-0.08871599220869231,136.0,FIBRA LIMPEZA USO GERAL VD 2PC  4395,N - INDUSTRIAL E NEGOCIOS,14188.156500000001
417901,-0.08851130907625411,145.0,PORTA-SHAMPOO REGISTRO PT       0008,U - METAIS E ACESSORIOS,31210.725000000002
474254,-0.08813604605950659,79.0,FRUTEIRA ACR. RED. 37X7CM  NT DL2097,B - UTILIDADES DOMESTICAS,14762.139000000001
359241,-0.08711184958753855,132.0,GRELHA PLS  ESGOTO QUADRADA    100MM,H - TUBOS E CONEXOES,19076.3195
460863,-0.0869847809134887,31.0,TEXTURA GRAFIAT.RISC.PLS 25KG  PRETO,S - TINTAS E QUIMICOS,17990.28
421757,-0.0867227470595049,92.0,XICARA CHA CER.200ML C/P       92957,B - UTILIDADES DOMESTICAS,13410.075
486711,-0.08670073395258522,23.0,TOALHA JG 5PC F.PENT. BG   1979/1578,"K - CAMA, MESA E BANHO",16784.46
311855,-0.08665436844356539,87.0,VENT.TET.3P 2L         AIRES BR M220,D - ELETROS,152453.469
455220,-0.08646769506609953,48.0,REFRIG. 2P 260L DF     DC35A BR M220,D - ELETROS,1049048.0525
473441,-0.08618845230615492,65.0,"PORCEL.A 90X90 ESM.DETRO.GY CE2,40M2",C - PISOS E REVESTIMENTOS,340242.5376
382900,-0.08618231295289538,22.0,"PORCEL.A 58X58 EBR.LILLE CINZA1,68M2",C - PISOS E REVESTIMENTOS,16855.42572
422541,-0.08614572035874095,163.0,PRATELEIRA 0.40X0.20 MAD C/S   MR/PN,O - MOVEIS,38378.865000000005
484436,-0.08602225403557175,20.0,TV LED 75 HDR SMT 4K NANO 75NANO80TS,R - ELETRONICOS,864409.659
74486,-0.0856415127317305,89.0,ABRACAD.PLS ELET.      1 1/4 TMC  CZ,E - MATERIAIS ELETRICOS,3046.4700000000003
465097,-0.08562643878721551,155.0,PISO FELP. ROYAL 45X70 AZ CLARO 5688,"K - CAMA, MESA E BANHO",17221.6835
83974,-0.08559675837759204,92.0,PERSIANA VINIL  060X125 MF,V - DECORACAO,17207.82
382143,-0.08556594093074861,74.0,"SUV.SC TOQUE.LUZ    SB 16,0L BASE A2",S - TINTAS E QUIMICOS,438746.231
460689,-0.08547807096880432,111.0,CAMA CONJUGADA OURO      138X188X064,O - MOVEIS,1878231.0458333334
486526,-0.08540540562034372,72.0,TOALHA RST ORLEANS        CZMN 80152,"K - CAMA, MESA E BANHO",9852.591
440039,-0.0852170561053526,33.0,"PORCEL.A 120X120 EPO.ONIX M.LX2,88M2",C - PISOS E REVESTIMENTOS,212289.18480000002
402876,-0.08512818064640332,55.0,"LIQUID.INDL 1,75L AL.ROT. SPL38 M220",N - INDUSTRIAL E NEGOCIOS,53717.16
464219,-0.08502397408675622,83.0,TOALHA RST ATENAS             AZ 646,"K - CAMA, MESA E BANHO",14983.29
476737,-0.08478761947879015,28.0,PINCEL COZINHA PLS 26CM    BR CK5437,B - UTILIDADES DOMESTICAS,1517.3550000000002
447038,-0.08449825059863308,48.0,MESA PLS INF SOFIA                VM,"L - INFANTIL, LAZER E PETS",22719.48
421229,-0.08429379307470104,169.0,PORTA-SHAMPOO DUPLO BR          0001,U - METAIS E ACESSORIOS,94646.79000000001
459684,-0.08421519968424745,46.0,"PORCEL.A 90X90 ESM.VERS.BG SAT2,40M2",C - PISOS E REVESTIMENTOS,204431.34600000002
463859,-0.08414456379602576,74.0,DISPOSIT.PROTECAO DR4P     100A/30MA,E - MATERIAIS ELETRICOS,24535.77
477354,-0.08382698234449303,86.0,TOALHA JG 2PC GRECIA CINTA   RS 1997,"K - CAMA, MESA E BANHO",163223.72850000003
464520,-0.08336520549542671,46.0,CUBA LOC.APOIO RED.    D1 MATE BLACK,W - LOUCAS E PIAS,34882.155000000006
464359,-0.08336107505833076,101.0,ORGANIZADOR GAVET. 8X23     RS OL300,B - UTILIDADES DOMESTICAS,8490.772500000001
409654,-0.08316319736069087,138.0,LAMP.LED  FIL.P125 AB 4W AM E27 MBIV,I - ILUMINACAO,42954.240000000005
289338,-0.08303980880074895,41.0,PORTA PVC SANF.080X210 EASY LOCK  BG,"G - PORTAS, JANELAS E FECHADURAS",12380.970000000001
459687,-0.08294508562868014,54.0,"PORCEL.A 90X90 ESM.ELEM.GR EXT2,40M2",C - PISOS E REVESTIMENTOS,239058.0864
467732,-0.08200754812478582,142.0,P.DETERGENTE PLS             BR 0007,B - UTILIDADES DOMESTICAS,11793.138
437521,-0.0819115888918099,141.0,PERSIANA ROLO 120X140 TRANSLUC 865BR,V - DECORACAO,102677.61
473503,-0.08177739739543727,61.0,"PORCEL.A 90X90 ESM.DETRO.GY.EX2,40M2",C - PISOS E REVESTIMENTOS,294871.4244
467031,-0.08136952574596513,75.0,LENCOL JG SOLTE PERCAL 200F  SORTIDO,"K - CAMA, MESA E BANHO",45948.735
453469,-0.0811411729273169,26.0,DISPOSIT.SURTO ELET.2P 20A        TP,E - MATERIAIS ELETRICOS,2490.6
402994,-0.08102912093187281,136.0,SILICONE ACETICO TR VID/ALUM.   250G,S - TINTAS E QUIMICOS,38832.6225
459668,-0.0809604769974539,128.0,FORMA FRITAR OVO SILIC. CORACAO H337,B - UTILIDADES DOMESTICAS,6866.223
469165,-0.08080938522497977,98.0,PRATO FUND.PORC.22CM SAFIRA     2410,B - UTILIDADES DOMESTICAS,14950.32
458827,-0.0801189404148254,125.0,PASSADEIRA 45X140 C/FRANJA       MUS,V - DECORACAO,16928.100000000002
471711,-0.07967317485730033,38.0,PANELA JG AL/CER.05PC FENDI 4812/102,B - UTILIDADES DOMESTICAS,34723.101
475895,-0.0796366605657571,77.0,PASSADEIRA 060X180 BERLIM     SORT10,V - DECORACAO,23266.11
452576,-0.07901840052235937,97.0,"PORCEL.A 90X90  ESM.MARM.CETIM2,40M2",C - PISOS E REVESTIMENTOS,452933.46
470750,-0.07890924958842474,50.0,COND.SPLIT 12000 EVAP.GWC12  INV.168,D - ELETROS,450421.1109125
445752,-0.07832654818812973,95.0,PRATO RASO PORC.27CM SAFIRA   092409,B - UTILIDADES DOMESTICAS,30234.561
462743,-0.07830205515913534,28.0,COOKTOP GRELHA ELET. CK00002 IX MBIV,D - ELETROS,58894.5
482070,-0.0781064758438674,25.0,FRONHA PERCAL C/ABA 30X40         BG,"K - CAMA, MESA E BANHO",19565.489999999998
253368,-0.07798202947913882,39.0,RESIST.DUCH.SPACE/SMART   5500W M127,U - METAIS E ACESSORIOS,30797.025
428371,-0.07768126320341977,95.0,SUPORTE  P/PRATEL.PAR ACO 20CM    BR,Q - BASICOS CONSTRUCAO,13321.77
428016,-0.07755965117088594,12.0,AUTOMATICO NIVEL INF/SUP ULTRA   25A,M - MAQUINAS E MOTORES,3814.4400000000005
486514,-0.07749920569824205,69.0,TOALHA BANHAO ORLEANS       BG 10151,"K - CAMA, MESA E BANHO",47865.3
455501,-0.07738833422550302,123.0,TINT.SPRAY LUMINOSO 400ML         VD,S - TINTAS E QUIMICOS,12076.785
467910,-0.07707390259457035,184.0,CANECA CAFE VID.90ML      06PC 39509,B - UTILIDADES DOMESTICAS,85072.72200000001
429204,-0.0768885289514683,66.0,FOGAO PISO 5B TOP GLASS      BR MBIV,D - ELETROS,912769.473
376446,-0.07686011479610055,100.0,GRELHA IX RED.ESGO.FECH.10CM CR22187,H - TUBOS E CONEXOES,94172.64150000001
462419,-0.07643359188230761,74.0,DISPOSIT.SURTO ELET.2P+T 4X2 20A  PT,E - MATERIAIS ELETRICOS,6790.5599999999995
403652,-0.07627934332276254,124.0,FRIGIDEIRA ANTIAD.28CM FRANCESA 4932,B - UTILIDADES DOMESTICAS,73935.54000000001
183176,-0.07627534243944228,169.0,ADAPTA.P/MAQ.LAVAR LOUCA         AML,H - TUBOS E CONEXOES,39630.71
385804,-0.07608582683560546,56.0,BACIA KIT COMPL. LEVEL            BR,W - LOUCAS E PIAS,265294.302
150498,-0.07588780598412975,42.0,CUBA LOC.APOIO 50X36 THEMA 2507 PT02,W - LOUCAS E PIAS,26050.920000000002
429203,-0.07584901890415592,70.0,FOGAO PISO 4B TOP GLASS      BR MBIV,D - ELETROS,533650.10475
269436,-0.07575746951682402,41.0,BACIA SNT.ACESSO CONF.C/ABERT.  BR01,W - LOUCAS E PIAS,32456.55
460783,-0.07570579239550226,92.0,CANTONEIRA BANHEIRO CROM.1PRAT. 0007,U - METAIS E ACESSORIOS,25529.280000000002
470694,-0.0756886536907953,101.0,PORTA-TRAVESSEIRO MILAO    SORTIDO 7,"K - CAMA, MESA E BANHO",57362.095
469887,-0.07538639155040994,93.0,CORTINA 300X250 BOUCLET        BR 01,V - DECORACAO,46695.18
458679,-0.07532666920334814,65.0,PANO COPA P/BORDAR NANCY 02457-0074,"K - CAMA, MESA E BANHO",13102.0995
463732,-0.07531826108101274,39.0,REFRIG. 2P 347L FF RT468MTA  BR M220,D - ELETROS,1182702.598
470385,-0.07518876326042442,124.0,TAPETE ENTR. 040X065 TAPKES  SORTIDO,V - DECORACAO,189973.18827307693
469021,-0.07485539721992844,78.0,POTE MANTIMENTO VID. 400ML     28595,B - UTILIDADES DOMESTICAS,9000.348
443958,-0.0747096100054993,112.0,CAPA P/CADEIRA MALHA ESTAMP.XAD.1207,V - DECORACAO,45799.53
430084,-0.07460925982941961,28.0,"PORCEL.A 90X90 ESM.BRER.CIM.EX1,63M2",C - PISOS E REVESTIMENTOS,119127.5883
475554,-0.07452065637577045,121.0,TOALHA BANHAO SOLARE         RS 3765,"K - CAMA, MESA E BANHO",57803.55000000001
464518,-0.07408073350690611,55.0,CUBA LOC.APOIO C/MESA D3        BEGE,W - LOUCAS E PIAS,60132.555
428235,-0.07404392608533082,24.0,"PORCEL.A 120X120 ESM.CALAC.ORO2,88M2",C - PISOS E REVESTIMENTOS,82610.96256000001
445808,-0.0739769232650052,38.0,"PORCEL.A 60X60 EBR.CHAMPAGN.RT2,20M2",C - PISOS E REVESTIMENTOS,53433.76500000001
298487,-0.07361995772600492,41.0,BACIA SNT.P/ACOPL.CITY PLUS12035PT02,W - LOUCAS E PIAS,36603.945
62451,-0.0735046214356304,38.0,REGIST ESF ABS SOLDAVEL         40MM,U - METAIS E ACESSORIOS,15244.53
447379,-0.07339437161241323,30.0,PANELEIRO 70CM 3P/1G       GRF001523,O - MOVEIS,48532.26
478895,-0.07329262270465,29.0,LENCOL JG  CASAL 180F          TUENE,"K - CAMA, MESA E BANHO",9225.3
404557,-0.07319324303999013,32.0,VITRINE VER 1P 284L CERVEJA VCFCM220,N - INDUSTRIAL E NEGOCIOS,363651.036
423338,-0.07313033268332605,12.0,VENT.COL.50CM 3V        VD52 PT M220,D - ELETROS,8978.445
434215,-0.07296906956444892,136.0,TOALHA BANHO INF. UNICORNIO 01 22081,"K - CAMA, MESA E BANHO",25624.83
471190,-0.07292675738039357,124.0,"CER.A 67X67 NAUTICO HD     P4 2,71M2",C - PISOS E REVESTIMENTOS,394035.421395
240104,-0.07264482562515474,129.0,TIGELA PORC.300ML S/ASA    C12J-9001,B - UTILIDADES DOMESTICAS,31856.98775
363394,-0.07251630491889814,82.0,TORNEIRA LAVA.MESA CR PRESS.   10075,U - METAIS E ACESSORIOS,161765.184
403665,-0.07228971395639167,68.0,PANELA ANTIAD.   18       9295304938,B - UTILIDADES DOMESTICAS,18449.025
429506,-0.07175311111253307,108.0,PLACA 4X4 3+3PST.          LGP46 POP,E - MATERIAIS ELETRICOS,5046.09
478888,-0.07174960033341753,32.0,LENCOL JG SOLTE 180F        MARIPOSY,"K - CAMA, MESA E BANHO",7135.905000000001
458809,-0.07172701888664952,140.0,TOALHA JG 2PC DUAL AIR C/CINTA    BR,"K - CAMA, MESA E BANHO",132404.7375
445766,-0.07161718350581343,94.0,XICARA CHA PORC.220ML C/P     092412,B - UTILIDADES DOMESTICAS,27169.275
443569,-0.0713962436888621,43.0,ARMARIO AEREO CANTO 0.93         FRJ,O - MOVEIS,61862.534999999996
467401,-0.0713344080313459,92.0,TOALHA JG 2PC LOLLIPOP       MF 3159,"K - CAMA, MESA E BANHO",42293.16
371043,-0.07124565630668417,71.0,LUSTRE ACO/VID.       1LP YHM101  PD,I - ILUMINACAO,93503.97000000002
480812,-0.07119106129874549,94.0,CORTINA 240X170 CORDOBA           CQ,V - DECORACAO,43282.155000000006
375159,-0.07106282406048281,48.0,PRATO RASO CER.26CM PIZZA AZ 6096802,B - UTILIDADES DOMESTICAS,7720.7654999999995
127181,-0.07070461341531133,82.0,PORTA-GUARDANAPO CROMADO       ASA19,B - UTILIDADES DOMESTICAS,17194.065
434684,-0.07064301173378572,50.0,"TINT.ACR.PRO SAUDE  AC 18,0L BR.NEVE",S - TINTAS E QUIMICOS,58163.805
480283,-0.06998799926597302,43.0,COND.SPLIT 9000 COND.GWC09   INV.184,D - ELETROS,496470.75757254905
429486,-0.0699337590024736,81.0,TOM.MOD.TV                 LG060 POP,E - MATERIAIS ELETRICOS,5357.205
361411,-0.06978932729483837,84.0,BACIA SNT.ACESSO CONF.S/ABERT.  BR01,W - LOUCAS E PIAS,92447.25
419521,-0.0690540707370404,13.0,POLTRONA POLIP LN GRACE           BR,O - MOVEIS,10031.28
460985,-0.06904850400443996,95.0,"CER.A 54X54 CASPER MRE HD     2,62M2",C - PISOS E REVESTIMENTOS,198997.21632
389061,-0.06904025437524465,65.0,LUSTRE PALHA BOLA   VPS2-4 480268,I - ILUMINACAO,27923.595
428356,-0.06879820319030078,148.0,MAO FRANCESA ACO 35CM FORTE       BR,Q - BASICOS CONSTRUCAO,68188.155
334173,-0.06750405493815753,169.0,"LAMP.LED  BULBO     5,0W AM E27 MBIV",I - ILUMINACAO,28457.940000000002
418427,-0.06681482069211574,85.0,FOGAO PISO 5B VID. AGATA 5090 PTMBIV,D - ELETROS,1229034.6630625
79349,-0.06619010934579478,56.0,CX.P/ACOPLAR SAVEIRO 6LT   1357 PR77,W - LOUCAS E PIAS,26965.155000000002
437520,-0.0661729557728072,136.0,PERSIANA ROLO 120X140 TRANSLUC 864BG,V - DECORACAO,81637.185
462420,-0.06615862549627385,111.0,DISPOSIT.SURTO ELET.2P+T 4X2 20A  BR,E - MATERIAIS ELETRICOS,17676.435
399367,-0.06603056222702453,158.0,PAPELEIRA PISO 3ROLOS        BR 0024,U - METAIS E ACESSORIOS,42321.405000000006
478700,-0.06578165834204178,58.0,"PORCEL.A 58X58 ESM.PORTOFINO  1,68M2",C - PISOS E REVESTIMENTOS,182518.94556000002
367856,-0.06551473252776278,132.0,FACA CHURRASCO PLENUS 5  PT 23421105,B - UTILIDADES DOMESTICAS,5752.635
418428,-0.06547713790199162,54.0,FOGAO PISO 4B VID.JADE GLASS 4091 PTMBIV,D - ELETROS,304307.38800000004
461005,-0.06545239006471455,140.0,"REVEST.A 37X59 OHIO GRAY HD   2,43M2",C - PISOS E REVESTIMENTOS,244152.94995
463936,-0.06497383611459397,52.0,FRIGOBAR 124L MRC12B2        BR M220,D - ELETROS,290592.5505
475511,-0.06494182015920323,53.0,XICARA CAFE VID.70ML 04PC    1109150,B - UTILIDADES DOMESTICAS,6758.535000000001
435142,-0.06484029977202584,41.0,GUARDANAPO TEC.GOURMET PETALA3678408,B - UTILIDADES DOMESTICAS,6716.382750000001
464818,-0.06468397475981293,48.0,"PORCEL.A 58X58 EBR.PARQ.CAFE  1,68M2",C - PISOS E REVESTIMENTOS,190355.99184
468712,-0.06460025607104954,95.0,PISO S/ANTID. BASIC 50X70   OFFW 403,"K - CAMA, MESA E BANHO",63165.305
390662,-0.06457883241063946,65.0,"REVEST.A 34X50 ROCALLA MIX    2,38M2",C - PISOS E REVESTIMENTOS,196352.27766000002
544,-0.06441538379657476,82.0,PLACA 4X2 2PST.       618502 PLUS,E - MATERIAIS ELETRICOS,3921.1620000000003
453054,-0.06439173920551677,20.0,SOFA 2L 1.90 LINHO            BG 275,O - MOVEIS,78017.31
469383,-0.064115314024937,78.0,COLHER SUCO IX 30CM 02PC       71565,B - UTILIDADES DOMESTICAS,10800.405
470348,-0.06395792155993567,76.0,MESA CABEC. 0.37X0.62 LUXO        NT,O - MOVEIS,56075.88
372112,-0.06395561349967191,54.0,BATERIA P/CARRO           H52GD 52AH,A - AUTOMOTIVO,58614.675
473902,-0.06391346115601386,53.0,LUSTRE CRIST.   9LP E14 LTB-004 5925,I - ILUMINACAO,137393.172
407584,-0.06335432099308386,115.0,PORTA-TALHER PLS S/TAMPA BR      826,B - UTILIDADES DOMESTICAS,41860.98
472947,-0.06299382492809427,116.0,PANO AMER.RED 38CM              0061,B - UTILIDADES DOMESTICAS,39527.145
475777,-0.06251646818896281,64.0,"PORCEL.A 74X74 ESM.GOB.SHE.EXT1,62M2",C - PISOS E REVESTIMENTOS,260179.24464000002
458832,-0.061939487794166394,131.0,PASSADEIRA 45X140 C/FRANJA       CRL,V - DECORACAO,21206.7135
401597,-0.06116155068840264,44.0,BEBED.MES.PLS BC21B          BR M220,D - ELETROS,232789.221
466419,-0.06105291706201498,58.0,"PORCEL.A 60X120ESM.KHAL.WH EXT1,44M2",C - PISOS E REVESTIMENTOS,231263.63568000004
478205,-0.06042572902593287,81.0,PASSADEIRA 050X130 PIQUET         CZ,V - DECORACAO,50411.340000000004
243497,-0.06040481764174744,148.0,PLUG ADAP.2P+T 20A CZ CHATO,E - MATERIAIS ELETRICOS,13431.285
467865,-0.06005816508499341,98.0,PISO FELPUDO  48X70          VD 1152,"K - CAMA, MESA E BANHO",10287.6585
418899,-0.05991922905262415,27.0,"PORCEL.A 59X59 EPO.PLACE      1,39M2",C - PISOS E REVESTIMENTOS,48114.86946
445895,-0.0599026534227175,68.0,TRILHO LED KIT 3 SPOT NE  9W BR MBIV,I - ILUMINACAO,60436.95
478100,-0.059697761233786326,39.0,TAPETE SALA 140X200 MONET         CZ,V - DECORACAO,28252.665
446290,-0.05961717291751966,40.0,"PORCEL.A 90X90 EPO.LIGHT M.WH 1,60M2",C - PISOS E REVESTIMENTOS,201210.24000000002
418901,-0.059340520755786476,28.0,"PORCEL.A 59X59 ESM. SONAR CAM.1,39M2",C - PISOS E REVESTIMENTOS,36862.73745
372235,-0.05917967786870351,49.0,RALO PLS PISO LINEAR SIF. OCUL. 70CM,H - TUBOS E CONEXOES,45429.615
22271,-0.059134047873272436,97.0,MODULO CEGO 1S       SN4950F BR LLIG,E - MATERIAIS ELETRICOS,23436.84
483049,-0.05850623018397186,86.0,"PORCEL.C 74X74 ESM.KHALI WH AC1,62M2",C - PISOS E REVESTIMENTOS,497615.8131
467348,-0.05818365755337192,98.0,ARARA ROUPEIRO MET. 1.58     BR 0014,O - MOVEIS,53459.322
486409,-0.05809824188894581,35.0,"REVEST.A 33X66 CARAIVA ND HD  2,20M2",C - PISOS E REVESTIMENTOS,92176.5075
457920,-0.05771183652302872,94.0,POTE VID.1L RED.C/T            SUGAR,B - UTILIDADES DOMESTICAS,7207.83
347466,-0.05752797637934341,19.0,FORNO INDL. GAS ROMA      IX FIRIV80,N - INDUSTRIAL E NEGOCIOS,48160.245
358060,-0.05738617570625408,26.0,PULS.CAMP.MOD.10A     SN4005NF LIGHT,E - MATERIAIS ELETRICOS,3319.3650000000002
458441,-0.05727476101501398,22.0,COND.SPLIT 9000 COND.VUFE09      125,D - ELETROS,89582.85
418840,-0.057189011906136795,56.0,LUSTRE CRISTAL 8LP E14 AB    LTB-002,I - ILUMINACAO,164256.12000000002
466716,-0.05701698562622123,121.0,P.SABONETE PLS 400ML      BG PSG 723,U - METAIS E ACESSORIOS,16558.436999999998
446654,-0.05693851873980563,42.0,"PORCEL.A 19X90ESM.SEQUO.ME.EXT1,03M2",C - PISOS E REVESTIMENTOS,80719.80735
478098,-0.05680604167042311,54.0,TAPETE SALA 140X200 MONET         BG,V - DECORACAO,48650.395500000006
146364,-0.05666675928526913,102.0,"TINT.ACR.DELANIL    FC  3,6L ARAR.AZ",S - TINTAS E QUIMICOS,29891.4
399359,-0.056219063361104125,138.0,CESTO SUSPENSO P/ARM. 25X20  BR 0061,B - UTILIDADES DOMESTICAS,19648.440000000002
477554,-0.05604350641854207,33.0,ROUPEIRO 1.57 3P/CO/2G        OFF/NT,O - MOVEIS,137809.57575
486523,-0.05548595094859847,99.0,TOALHA RST LINEA               BR 01,"K - CAMA, MESA E BANHO",33925.395
