CODIGO,DESCRICAO,NIVEL_1,qtd_vendida,receita,qtd_transacoes,lojas_distintas
253368,RESIST.DUCH.SPACE/SMART   5500W M127,U - METAIS E ACESSORIOS,615.0,30797.025,384,3
425545,SUPORTE COND.SPLIT 18000/30000 500MM,D - ELETROS,240.0,30733.08,198,9
457625,LUMI.LED SOB.BALIZ.  2W IP20 AM MBIV,I - ILUMINACAO,788.0,30732.66,193,8
215398,SIRENE ALCANCE 3000MTS     FLEX M220,E - MATERIAIS ELETRICOS,46.0,30713.865,39,8
472106,PRATO RASO CER.26CM           115737,B - UTILIDADES DOMESTICAS,2664.0,30702.65625,386,5
397052,FILTRO GABINETE PLS.DUE IMM. BR M220,D - ELETROS,35.0,30691.710000000003,32,7
255764,BANHEIRA IMERS.ESM.EUROPA150X70,W - LOUCAS E PIAS,15.0,30671.97,14,8
432460,CANECA CER.280ML           AM 075972,B - UTILIDADES DOMESTICAS,2911.0,30658.9276,697,8
196875,LAVAD.PRESSAO 1740L PLUS K3.30M M220,M - MAQUINAS E MOTORES,16.0,30623.04,16,7
462813,DISJ.BIPO.C DIN  70A       GII-C070A,E - MATERIAIS ELETRICOS,360.0,30552.9,286,8
475282,PASSADEIRA 050X090  LUX         SORT,V - DECORACAO,366.0,30495.570000000003,260,9
412032,GRILL CHARBROILER   GAS 90CM CCG90,N - INDUSTRIAL E NEGOCIOS,9.0,30489.270000000004,9,4
457720,TOALHA RST LUMINA PT/CZ      3675140,"K - CAMA, MESA E BANHO",832.0,30481.090500000002,537,9
462744,DEPURAD.6B 90CM TOUCH  DV91T PT M127,D - ELETROS,24.0,30334.08,23,4
430406,"REVEST.A 30X90 BLACK PARKOUR  1,07M2",C - PISOS E REVESTIMENTOS,206.51,30326.017575000005,49,7
399431,CANTONEIRA BANHEIRO PLS    1018-2,U - METAIS E ACESSORIOS,361.0,30237.795000000006,252,8
445752,PRATO RASO PORC.27CM SAFIRA   092409,B - UTILIDADES DOMESTICAS,691.0,30234.561,188,9
476924,TOALHA RST LUMINA          BG 1112/8,"K - CAMA, MESA E BANHO",747.0,30177.581000000002,566,9
442432,TOM.MOD.1M 2P+T 10A      GF 57215030,E - MATERIAIS ELETRICOS,2587.0,30158.940000000002,644,8
450850,TOALHA RST COSMOPOLITAN  OFF-WHI 403,"K - CAMA, MESA E BANHO",1178.0,30146.760000000002,573,9
415705,LIXEIRA BASC.PLS 5.0L      BR LX 655,B - UTILIDADES DOMESTICAS,451.0,30066.645000000004,308,9
435659,"REVEST.A 32,5X59 ESTRELA C. AC1,53M2",C - PISOS E REVESTIMENTOS,347.31,30064.603275,46,6
465096,PISO FELP. ROYAL 45X70       AZ 6378,"K - CAMA, MESA E BANHO",1370.0,30039.172625,817,9
478853,CERA P/MADEIRA MADEWAX CASTANHA 150G,B - UTILIDADES DOMESTICAS,752.0,29958.054,553,9
42762,LUMI.TARTARUGA GRD.SPL     56158/010,I - ILUMINACAO,145.0,29919.792,59,7
146364,"TINT.ACR.DELANIL    FC  3,6L ARAR.AZ",S - TINTAS E QUIMICOS,303.0,29891.4,252,9
471489,FACA CHURRASCO 4PC             17105,B - UTILIDADES DOMESTICAS,954.0,29856.21975,678,9
380610,FECH.IN RM IXE 587/90I        MARINA,"G - PORTAS, JANELAS E FECHADURAS",127.0,29802.465,51,9
476806,FORNO ELET.42L         FR-42 BR M127,D - ELETROS,52.0,29721.615,46,2
265147,TANQUE SINT.SPL 055X042 CZ REAL,W - LOUCAS E PIAS,93.0,29683.5,88,8
272957,LIMPADOR VAPOR 5 ACESS. SC 2     127,M - MAQUINAS E MOTORES,57.0,29610.483000000004,54,3
453466,DISPOSIT.SURTO ELET.2P+T 20A 90G  TP,E - MATERIAIS ELETRICOS,421.0,29423.730000000003,305,9
438881,ARMARIO AEREO 0.80 1P         FRJ/GRAF,O - MOVEIS,92.0,29385.195,68,9
447870,PRATO FUNDO PORC.23CM RUSTICO VD 005,B - UTILIDADES DOMESTICAS,1881.0,29367.051,317,6
462834,DISJ.UNIP.C DIN  63A       GII-C063A,E - MATERIAIS ELETRICOS,2175.0,29343.300000000003,1130,9
430487,P.SABONETE PLS 400ML      BR PSG 723,U - METAIS E ACESSORIOS,950.0,29339.1,709,9
469475,QUEIJEIRA CRIST.20CM C/T        4982,B - UTILIDADES DOMESTICAS,378.0,29309.322000000004,325,9
384084,FRIGIDEIRA AL/CER.24        4791/356,B - UTILIDADES DOMESTICAS,140.0,29271.6375,133,9
475265,TOALHA BNH JACQUARD WAVE          VD,"K - CAMA, MESA E BANHO",471.0,29204.595,344,9
447372,BALCAO COZ.1.20 1P/4G      GRF001524,O - MOVEIS,26.0,29111.145000000004,26,8
390170,"LUMI.LED BALIZ. ESPETO 2,5W AM 18436",I - ILUMINACAO,481.0,29109.045000000002,102,9
426605,"CER.A 45X45 FORMA BRANCO ACP4 2,43M2",C - PISOS E REVESTIMENTOS,520.02,29091.1824,16,2
463858,DISPOSIT.PROTECAO DR4P      80A/30MA,E - MATERIAIS ELETRICOS,149.0,29038.485,139,7
476536,CORTINA 240X160 VOIL LISO C.LUZ   CZ,V - DECORACAO,197.0,28985.670000000002,172,9
431328,"PORCEL.A 60X120 NAT.BLANC CARM1,43M2",C - PISOS E REVESTIMENTOS,200.2,28966.3374,20,4
450220,CADEIRA FIBRA NADIA               MO,O - MOVEIS,162.0,28936.2465,42,8
474979,TOALHA BNH LIZZIE            RS 3816,"K - CAMA, MESA E BANHO",1270.0,28928.988375,716,9
371464,CABIDE AL 5 GANCHOS            24495,U - METAIS E ACESSORIOS,341.0,28884.061500000003,256,8
374297,ARMARIO AEREO1 PCLASS CANTO BR516444,O - MOVEIS,82.0,28869.645,77,9
481583,ARMARIO MULTIUSO 1P 0.44X1.84     BR,O - MOVEIS,44.0,28854.629999999997,41,5
389266,PREGO GALV.TELHA      3.1/4X10  500G,Q - BASICOS CONSTRUCAO,864.0,28842.03,408,9
482988,TACA AGUA VID.250ML            03109,B - UTILIDADES DOMESTICAS,2890.0,28709.651250000003,289,9
421741,PRATO SMES.CER.19CM         VM 88337,B - UTILIDADES DOMESTICAS,2726.0,28673.60825,431,8
415709,LIXEIRA BASC.PLS 5.0L      CZ LX 655,B - UTILIDADES DOMESTICAS,431.0,28629.300000000003,294,9
468910,TOALHA RST LUMINA    EUCALIPTO 40239,"K - CAMA, MESA E BANHO",771.0,28546.245000000003,540,9
429482,PLACA 4X2 2PST.            LGP22 POP,E - MATERIAIS ELETRICOS,5587.0,28520.4255,1269,9
117120,"ABRACAD.NYL. 3,6X300MM BR      100UN",E - MATERIAIS ELETRICOS,905.0,28512.925,405,8
445899,SPOT LED TRILHO PT   9W      NE MBIV,I - ILUMINACAO,472.0,28488.18,128,9
430488,PORTA-ESCOVA PLS C/T         PEG 722,U - METAIS E ACESSORIOS,937.0,28487.515,721,9
473654,AP.JANTAR PORC.20PC GRAZIELA   11587,B - UTILIDADES DOMESTICAS,66.0,28469.668500000003,51,5
452125,ESCOVA SECADORA 1200W ES-50 RS  MBIV,D - ELETROS,131.0,28459.515000000003,122,9
334173,"LAMP.LED  BULBO     5,0W AM E27 MBIV",I - ILUMINACAO,1128.0,28457.940000000002,610,9
55460,LAVAT.LOC.M.CARLO L81      GELO GE17,W - LOUCAS E PIAS,53.0,28439.88,52,7
475266,TOALHA BNH JACQUARD WAVE          AZ,"K - CAMA, MESA E BANHO",455.0,28381.237500000003,316,9
333959,VALV.LAVAT.CUBA E BIDE LUXO  GL 1601,U - METAIS E ACESSORIOS,113.0,28358.19,91,9
479947,GARRAFA TERM.1L GATILHO    BR DL2100,B - UTILIDADES DOMESTICAS,361.0,28301.910000000003,298,9
422475,PRATELEIRA 0.40X0.20 MDF C/SUP.BR/CM,O - MOVEIS,501.0,28286.055,348,9
486490,TOALHA BNH ANIS              VD 4075,"K - CAMA, MESA E BANHO",598.0,28274.561,412,9
478100,TAPETE SALA 140X200 MONET         CZ,V - DECORACAO,54.0,28252.665,54,9
452515,TAPETE SALA 060X100     BERLIM SORT7,V - DECORACAO,813.0,28195.02,578,9
475696,PANO COPA P/BORDAR GALINHA   3874576,"K - CAMA, MESA E BANHO",1036.0,28151.445,573,9
464888,BOMBA VIBRATORIA SAPPO ECO FIT  M127,M - MAQUINAS E MOTORES,70.0,28113.75,63,3
452417,POTE PLS 450ML HERM.        CH OB100,B - UTILIDADES DOMESTICAS,1316.0,28093.7475,627,9
457656,LUMI.LED P/ARMARIO PILHA RD   BR 12V,I - ILUMINACAO,982.0,28075.719,500,6
80043,FOGAO INDL.2B            PE AP VAP2P,N - INDUSTRIAL E NEGOCIOS,40.0,28054.32,39,9
474701,PLAFON LED RED.     18W BR X001 220V,I - ILUMINACAO,1316.0,28013.2125,397,5
389061,LUSTRE PALHA BOLA   VPS2-4 480268,I - ILUMINACAO,149.0,27923.595,94,8
479952,JARRA VID.1.8L               1110862,B - UTILIDADES DOMESTICAS,685.0,27917.2215,393,9
392149,GUARDANAPO TEC.GOURMET    BG 3374735,B - UTILIDADES DOMESTICAS,1747.0,27913.55,315,8
377595,CAFET.ELET. 6L      TRADIC.2601 M220,N - INDUSTRIAL E NEGOCIOS,25.0,27882.645,23,8
370330,DUCHA HIGI.AQUAJET EXACTA    CR 2195,U - METAIS E ACESSORIOS,88.0,27880.65,66,5
468256,LENCOL JG SOLTE DPL DIAMANTE   CALME,"K - CAMA, MESA E BANHO",169.0,27865.005,139,9
468260,LENCOL JG SOLTE DPL DIAMANTE   ECHES,"K - CAMA, MESA E BANHO",172.0,27807.99,126,9
462841,DISJ.TRIP.C DIN  25A       GII-C025A,E - MATERIAIS ELETRICOS,467.0,27661.515,310,9
445861,"PORCEL.A 60X60 ESM.CEMEN.VECCH2,20M2",C - PISOS E REVESTIMENTOS,345.4,27642.753600000004,40,6
469350,TIGELA CRIST.BOWL 14CM 6PC    225849,B - UTILIDADES DOMESTICAS,278.0,27625.08,224,9
477879,POTE VID. TP BAMBU C/COLHER     5749,B - UTILIDADES DOMESTICAS,817.0,27615.7665,572,9
423831,POTE VID.JG3PC C/TAMPA      PR 57829,B - UTILIDADES DOMESTICAS,372.0,27606.327,287,9
200138,CX.ACOPL UNIVER.CD00F DUA.EBANO EB95,W - LOUCAS E PIAS,78.0,27587.91,77,9
472186,XICARA CHA CER.180ML C/P      074220,B - UTILIDADES DOMESTICAS,2027.0,27551.153,361,4
133332,FORNO INDL.AVULSO        EXTRA   F6I,N - INDUSTRIAL E NEGOCIOS,31.0,27517.98,31,9
466992,LENCOL SOLTE C/ELAS MALHA BASIC   VD,"K - CAMA, MESA E BANHO",521.0,27488.895,349,8
475364,ENFEITE COELHO PELUCIA 11CM  PAS0062,T - ARTIGOS DE EPOCA,1854.0,27459.38,421,8
403666,PANELA ANTIAD.   20       9295304939,B - UTILIDADES DOMESTICAS,172.0,27396.589500000002,159,7
476727,TOALHA RST VANILLA           BG 3214,"K - CAMA, MESA E BANHO",827.0,27389.565,472,9
457166,TOALHA BANHAO SOLARE         VM 3383,"K - CAMA, MESA E BANHO",594.0,27334.356000000003,425,9
437168,FRIGIDEIRA AL/CER.28CM          4905,B - UTILIDADES DOMESTICAS,238.0,27323.9715,214,9
475697,PANO COPA P/BORDAR MEL       3874568,"K - CAMA, MESA E BANHO",1077.0,27322.365,617,9
436810,COIFA 90CM PRD. SLIM TP1192PT   M220,D - ELETROS,15.0,27193.530000000002,14,7
475353,UTENSILIOS BANH.CER.3PC CZ 57718/100,U - METAIS E ACESSORIOS,224.0,27185.445000000003,197,8
445766,XICARA CHA PORC.220ML C/P     092412,B - UTILIDADES DOMESTICAS,650.0,27169.275,205,9
444044,"PORCEL.C 120X120 ESM.ONIX CRIS1,44M2",C - PISOS E REVESTIMENTOS,233.28,27167.616,21,1
365931,PORTA AL LAMBRI 210X121D VQ 1B    BR,"G - PORTAS, JANELAS E FECHADURAS",15.0,27151.845,15,5
453932,PORTA-TEMPERO VID/IX 200ML      1024,B - UTILIDADES DOMESTICAS,1127.0,27134.835,546,9
428365,SUPORTE P/TRILHO ACO         30CM BR,Q - BASICOS CONSTRUCAO,1673.0,27099.135000000002,242,9
466373,RIPADO ENC.280X12 GOLD      01809 UN,C - PISOS E REVESTIMENTOS,176.0,27094.620000000003,43,5
459530,LUSTRE AL.PEQUIM      E27 PT/CH 0144,I - ILUMINACAO,142.0,27080.865,98,9
483023,TACA AGUA VID.JG6PC 300ML      03107,B - UTILIDADES DOMESTICAS,238.0,27054.258,209,9
371007,SPOT LED EMB.ABS RD   3W     BR MBIV,I - ILUMINACAO,3176.0,27050.299500000005,343,9
461356,COLCHA SOLTE+P.TRAV 2PC JASMINE   CQ,"K - CAMA, MESA E BANHO",268.0,26973.975000000002,215,8
79349,CX.P/ACOPLAR SAVEIRO 6LT   1357 PR77,W - LOUCAS E PIAS,102.0,26965.155000000002,99,9
457869,PANO COPA P/BORDAR NABRASA BR3894003,"K - CAMA, MESA E BANHO",1192.0,26939.64,644,9
468909,TOALHA RST LUMINA          IVORY 112,"K - CAMA, MESA E BANHO",719.0,26894.385000000002,473,9
472152,TIGELA CER.500ML          MAR 115503,B - UTILIDADES DOMESTICAS,1902.0,26882.13675,399,7
460618,CAPA P/CADEIRA MALHA LISA     AMEIXA,V - DECORACAO,898.0,26800.41,217,9
421745,PRATO SMES.CER.19CM TERRAZZO   92618,B - UTILIDADES DOMESTICAS,2572.0,26693.7685,512,7
477956,QUEIJEIRA VID.C/T 20CM       QJRA008,B - UTILIDADES DOMESTICAS,578.0,26673.6015,354,9
445809,"PORCEL.A 60X60 EBR.CHAMP.BR CE2,20M2",C - PISOS E REVESTIMENTOS,382.8,26628.756000000005,26,2
466739,GUARDANAPO TEC.04UN         RS 48301,B - UTILIDADES DOMESTICAS,630.0,26601.6345,385,9
356981,"REVEST.A 30X90 CUBIC BLACK AC 1,62M2",C - PISOS E REVESTIMENTOS,278.64000000000004,26577.121410000003,59,8
342093,TANQUE FIBRA DPL 100X050 BR  TF100BR,W - LOUCAS E PIAS,69.0,26552.82,69,9
464202,TOALHA BNH BELLA       PETROLEO 2690,"K - CAMA, MESA E BANHO",513.0,26531.505,388,9
459078,TOALHA RST SKY OFF WHITE         403,"K - CAMA, MESA E BANHO",1641.0,26513.896500000003,557,9
457639,SPOT LED TRILHO BR  12W      AM MBIV,I - ILUMINACAO,474.0,26445.09,110,8
209607,BACIA SNT.DUAL NEXO             BR01,W - LOUCAS E PIAS,30.0,26396.895,23,8
469701,CAPA P/CADEIRA TINTA  FLORAL      MF,V - DECORACAO,920.0,26261.55,229,9
411929,ESTUFA 10 BAND. DP VR EVR  10BD M127,N - INDUSTRIAL E NEGOCIOS,23.0,26229.63,22,4
444035,"PORCEL.C 90X90ESM.MUNARI BR AC1,63M2",C - PISOS E REVESTIMENTOS,319.47999999999996,26226.10179,10,2
393100,"REVEST.A 10X20 PARIS CHARB    0,37M2",C - PISOS E REVESTIMENTOS,226.07,26211.8619,32,3
489391,"REVEST.C 10X20 BRK20052       2,00M2",C - PISOS E REVESTIMENTOS,672.0,26185.404,45,2
463727,REFRIG. 2P 347L FF RT468MTA  BR M127,D - ELETROS,9.0,26167.995000000003,9,3
453471,DISPOSIT.SURTO ELET.DPS   FRONT 15KA,E - MATERIAIS ELETRICOS,568.0,26153.61,210,9
449084,FRIGIDEIRA GRILL 28CM           5137,B - UTILIDADES DOMESTICAS,179.0,26059.309500000003,162,5
150498,CUBA LOC.APOIO 50X36 THEMA 2507 PT02,W - LOUCAS E PIAS,52.0,26050.920000000002,49,8
450327,TV LED 55 UHD SMT 4K NANO 55NANO75SQ,R - ELETRONICOS,9.0,26030.550000000003,9,6
474196,P.SABONETE CER. 270ML       BR 17970,U - METAIS E ACESSORIOS,719.0,25999.659,541,9
475225,LUMI.EXT.AL. TARTARUGA C/GRADE RD PT,I - ILUMINACAO,2363.0,25990.0305,477,9
464060,LUSTRE SISAL 1LP E27            PS-4,I - ILUMINACAO,95.0,25907.385000000002,66,9
445897,SPOT LED TRILHO BR   9W      NE MBIV,I - ILUMINACAO,417.0,25888.695,106,9
58750,PRATELEIRA 0.60X0.20 MAD PINUS    MR,O - MOVEIS,528.0,25811.52,288,8
437288,GRADE PORTA MISTA               MAD.,"G - PORTAS, JANELAS E FECHADURAS",146.0,25803.015000000003,90,7
432696,FRONHA XUXAO PERCAL 180FIOS GF 02296,"K - CAMA, MESA E BANHO",507.0,25773.615,362,9
472130,PRATO SMES.CER.18CM        RS 101412,B - UTILIDADES DOMESTICAS,2848.0,25682.5584,470,6
434215,TOALHA BANHO INF. UNICORNIO 01 22081,"K - CAMA, MESA E BANHO",554.0,25624.83,470,9
446539,CESTA ORG. PLS 14X19CM       RS 0467,B - UTILIDADES DOMESTICAS,4019.0,25580.0475,1411,9
460783,CANTONEIRA BANHEIRO CROM.1PRAT. 0007,U - METAIS E ACESSORIOS,444.0,25529.280000000002,327,8
347625,"PORCEL.A 60X60 ESM.CRISTAL.BC 2,15M2",C - PISOS E REVESTIMENTOS,361.2,25427.464125000006,33,5
421744,PRATO SMES.CER.19CM SICILIANO  92956,B - UTILIDADES DOMESTICAS,2030.0,25384.884,490,9
457526,LENCOL JG CASAL DPL       TEMPESTADE,"K - CAMA, MESA E BANHO",113.0,25381.755,100,9
476725,TOALHA RST VANILLA           VD 1171,"K - CAMA, MESA E BANHO",777.0,25361.7,501,9
465267,PANO COPA P/BORDAR VIGO         7521,"K - CAMA, MESA E BANHO",1146.0,25271.106,724,9
429564,FRIGIDEIRA ANTIAD.FUNDA 24    305630,B - UTILIDADES DOMESTICAS,228.0,25240.971,164,6
389062,LUSTRE PALHA TACA   VPS12-4 480300,I - ILUMINACAO,149.0,25222.155,101,8
472139,PRATO SMES.CER.18CM           074216,B - UTILIDADES DOMESTICAS,2831.0,25165.178325,514,6
465858,TOALHA BNH HANNAH 77X150 VD     1158,"K - CAMA, MESA E BANHO",221.0,25153.695,182,6
434092,CORTINA 200X200 ROSANE          3774,V - DECORACAO,113.0,25118.52,92,9
457826,LUSTRE LED   NE  3W  DO GOTA    5626,I - ILUMINACAO,112.0,25112.010000000002,69,8
467626,MESA PLS INF ADOLETA              RS,"L - INFANTIL, LAZER E PETS",279.0,25063.815000000002,263,9
360931,"FONTE P/LED 12V 1,5 A 15W IP20  MBIV",I - ILUMINACAO,261.0,25020.345,184,9
476286,LENCOL JG  QUEEN DPL URBAN      4003,"K - CAMA, MESA E BANHO",131.0,25007.745000000003,105,9
477868,BANDEJA SERVIR MDF40X20         5671,B - UTILIDADES DOMESTICAS,293.0,24970.302000000003,258,9
464748,ENF ESCULTURA CER 26CM BARB   100308,V - DECORACAO,296.0,24956.820000000003,240,9
221711,CUBA LOC.APOIO C/MESA Q6  173068PT02,W - LOUCAS E PIAS,42.0,24922.695,41,8
477690,POTE VID.HERM.120ML C/T BAMBU  83001,B - UTILIDADES DOMESTICAS,1583.0,24889.095,424,8
477336,TOALHA RST TORONTO           GB 1666,"K - CAMA, MESA E BANHO",793.0,24876.957,502,9
453439,VENT.MES.40CM VT-40-NB    PT/PR M220,D - ELETROS,147.0,24853.132500000003,85,9
428366,SUPORTE P/TRILHO ACO         30CM PT,Q - BASICOS CONSTRUCAO,1569.0,24852.555,237,9
445753,PRATO SMES.PORC.21CM SAFIRA   092411,B - UTILIDADES DOMESTICAS,718.0,24844.085000000003,210,9
467022,FRONHA AVULSA MALHA BASIC         VD,"K - CAMA, MESA E BANHO",1450.0,24633.0,681,9
437874,"CER.A 15X90 ITATIAIA NAT.MT.RT1,61M2",C - PISOS E REVESTIMENTOS,347.76,24621.118200000004,44,7
463857,DISPOSIT.PROTECAO DR2P      80A/30MA,E - MATERIAIS ELETRICOS,157.0,24556.749,138,9
463859,DISPOSIT.PROTECAO DR4P     100A/30MA,E - MATERIAIS ELETRICOS,122.0,24535.77,115,8
437733,LAMP.LED  TUB T05    9W   G5 BR MBIV,I - ILUMINACAO,773.0,24525.585,217,9
467627,MESA PLS INF ADOLETA              AZ,"L - INFANTIL, LAZER E PETS",276.0,24514.77,244,9
472167,XICARA CHA CER.200ML C/P   AM 022553,B - UTILIDADES DOMESTICAS,2025.0,24395.188125,340,2
102450,VALV.RET.ROSCA         3/4  27957200,U - METAIS E ACESSORIOS,735.0,24375.225,406,3
472115,PRATO SMES.CER.18CM           092778,B - UTILIDADES DOMESTICAS,2868.0,24370.205125,498,6
415630,GARFO MESA (AV) LEME     CZ 23182430,B - UTILIDADES DOMESTICAS,5824.0,24367.969500000003,1161,9
477126,TABUA CORTE PLS 30X20   SORT. 19495,B - UTILIDADES DOMESTICAS,865.0,24364.578,619,9
472126,PRATO SMES.CER.18CM           100728,B - UTILIDADES DOMESTICAS,2727.0,24298.9509,435,5
453463,DISPOSIT.SURTO ELET.2P+T 10A 90G  PT,E - MATERIAIS ELETRICOS,386.0,24188.640000000003,254,9
370696,TORNEIRA PIA PARE.CR        C42 1160,U - METAIS E ACESSORIOS,100.0,24121.44,93,6
461662,CABIDE ROUPA AD.PLS.42CM 3PC BR 4007,B - UTILIDADES DOMESTICAS,995.0,24116.085,338,9
462921,COLCHA KING+P.TRAV 3PC JASMINE  AZ.P,"K - CAMA, MESA E BANHO",144.0,24090.055500000002,109,8
289342,PORTA PVC SANF.070X210 EASY LOCK  CZ,"G - PORTAS, JANELAS E FECHADURAS",142.0,24083.43,120,8
477745,ESPATULA BOLO IX 27CM           2915,B - UTILIDADES DOMESTICAS,1736.0,24081.5085,1064,9
456121,LUMI.LED EMB.BALIZ.  5W SOLO CR MBIV,I - ILUMINACAO,161.0,24053.82,58,5
475773,"PORCEL.A 74X74 ESM.KHAL.GR AC 1,62M2",C - PISOS E REVESTIMENTOS,273.78,24042.1041,13,3
457871,PANO COPA P/BORDAR FRUTAS BR 3891144,"K - CAMA, MESA E BANHO",1063.0,23976.435,583,9
472133,PRATO SMES.CER.18CM           102548,B - UTILIDADES DOMESTICAS,2763.0,23921.903075,479,4
472138,PRATO RASO CER.24CM           074212,B - UTILIDADES DOMESTICAS,1639.0,23838.1185,340,4
298735,TACHO P/FRITURA ELET.7L  TH1702 M220,N - INDUSTRIAL E NEGOCIOS,30.0,23776.62,30,9
472109,PRATO RASO CER.24CM           090953,B - UTILIDADES DOMESTICAS,1956.0,23764.17225,363,4
472111,PRATO SMES.CER.18CM           090956,B - UTILIDADES DOMESTICAS,2709.0,23722.21215,492,4
476589,CORTINA 280X170 C.LUZ MADRID     AMD,V - DECORACAO,129.0,23700.285,111,8
464288,PASSADEIRA 060X180 BERLIM      SORT8,V - DECORACAO,309.0,23693.355,227,9
443992,CAFET.ELET.20XIC.   C-43-20X IX M220,D - ELETROS,125.0,23682.435,103,6
481507,ORGANIZADOR PRATOS 2 PRAT.   CR 0017,B - UTILIDADES DOMESTICAS,220.0,23584.071,174,8
459256,CURVA 90 LISA CONDULETE  3/4 ELECTR.,E - MATERIAIS ELETRICOS,1917.0,23507.7885,421,9
462443,COLCHA CASAL+P.TRAV 3PC SIENA     BR,"K - CAMA, MESA E BANHO",147.0,23470.965,103,9
419430,ARAND.SOLAR BR/PT           AM 18545,I - ILUMINACAO,153.0,23461.305,91,9
22271,MODULO CEGO 1S       SN4950F BR LLIG,E - MATERIAIS ELETRICOS,2936.0,23436.84,312,6
456367,COPO AGUA VID.470ML             4246,B - UTILIDADES DOMESTICAS,1793.0,23428.6605,365,9
481580,COMODA 1.00X1.11 5G LUME          BR,O - MOVEIS,25.0,23411.43,25,4
480511,MOEDOR PIMENTA/SAL MAD.21CM    13371,B - UTILIDADES DOMESTICAS,665.0,23399.061,522,9
468306,LENCOL JG SOLTE DPL CRYSTAL   RISQUE,"K - CAMA, MESA E BANHO",181.0,23385.705,146,9
469570,TACA AGUA/VINHO CRIST.800ML 2PC 4945,B - UTILIDADES DOMESTICAS,215.0,23371.782,169,9
368802,CX.P/ACOPLAR AZALEA 3/6LT 15557 PG59,W - LOUCAS E PIAS,83.0,23290.785,73,9
430402,"PORCEL.A 60X120NAT.FILO BC TX.1,43M2",C - PISOS E REVESTIMENTOS,148.72,23289.165900000004,16,5
475895,PASSADEIRA 060X180 BERLIM     SORT10,V - DECORACAO,308.0,23266.11,253,9
477955,QUEIJEIRA VID.C/T 20CM       QJRA007,B - UTILIDADES DOMESTICAS,495.0,23258.3715,336,9
469103,TAPETE ENTR. 060X090 KILIM      SORT,V - DECORACAO,535.0,23213.925,338,6
450476,LUSTRE LED   NE 15W  DO LPL-008 5304,I - ILUMINACAO,83.0,23164.785,60,8
483685,LENCOL JG SOLT DPL 150F      AM 7680,"K - CAMA, MESA E BANHO",141.0,23134.545000000002,118,9
489390,"REVEST.C 10X20 BRK20010       2,00M2",C - PISOS E REVESTIMENTOS,562.0,23111.34,53,2
480582,GARRAFA TERM.1L            PT DL2098,B - UTILIDADES DOMESTICAS,278.0,23108.925000000003,248,9
265138,TANQUE SINT.SPL 055X042 MR IMP.,W - LOUCAS E PIAS,73.0,23099.265,73,9
455113,VENT.MES.40CM 3V TOUCH VF5M  PT M220,D - ELETROS,123.0,23093.385000000002,55,7
452420,POTE PLS 2.0L HERM.         CH OB400,B - UTILIDADES DOMESTICAS,568.0,23066.3685,451,9
478282,CHURRASQ.ANTIAD.30CM C/T      GF 711,B - UTILIDADES DOMESTICAS,109.0,23008.4085,106,8
472178,XICARA CHA CER.200ML C/P      090959,B - UTILIDADES DOMESTICAS,1999.0,22998.1185,278,3
483424,ESCOVA SANIT.PLS C/SUP.    BR DL1933,U - METAIS E ACESSORIOS,999.0,22982.8725,367,5
461391,COLCHA KING+P.TRAV 3PC JASMINE  AZ.C,"K - CAMA, MESA E BANHO",141.0,22960.413,115,9
378445,LENCOL SOLTE SPL S/ELAS PRATA BR0001,"K - CAMA, MESA E BANHO",342.0,22952.79,131,9
307183,ARAND.VID.MEIA LUA 25CM     CL725ABN,I - ILUMINACAO,523.0,22904.049,286,9
421738,PRATO RASO CER.26CM SICILIANO  92954,B - UTILIDADES DOMESTICAS,1115.0,22869.81375,317,9
474108,ESCORREDOR PRAT KIT SUS PT 14PC 0244,B - UTILIDADES DOMESTICAS,60.0,22861.86,59,5
400439,BACIA KIT COMPL. STUDIO KIDS      BR,W - LOUCAS E PIAS,19.0,22821.75,13,7
486497,TOALHA BNH ANIS             DS 60238,"K - CAMA, MESA E BANHO",488.0,22795.752,359,9
455049,LAMP.LED  BULBO KIT03 20W BR E27 BIV,I - ILUMINACAO,482.0,22779.3195,273,8
472120,PRATO RASO CER.24CM           101166,B - UTILIDADES DOMESTICAS,1791.0,22730.211,280,4
454528,CAPA P/CADEIRA MALHA ESTAMP.FLH 1148,V - DECORACAO,786.0,22723.47,234,9
447038,MESA PLS INF SOFIA                VM,"L - INFANTIL, LAZER E PETS",72.0,22719.48,60,9
467861,COLCHAO VISCO FIT         158X25X188,O - MOVEIS,10.0,22678.95,10,2
458849,TAPETE ENTR. 45X70 C/FRANJA      CRU,V - DECORACAO,816.0,22662.57,556,9
446540,CESTA ORG. PLS 14X19CM       CZ 0126,B - UTILIDADES DOMESTICAS,3578.0,22638.163500000002,1259,9
475226,LUMI.EXT.AL. TARTARUGA C/GRADE RD BR,I - ILUMINACAO,2095.0,22636.481,423,9
476263,LENCOL JG QUEEN DPL LIBERATO    1004,"K - CAMA, MESA E BANHO",120.0,22586.7285,97,9
429480,PLACA 4X4 CEGA             LGP40 POP,E - MATERIAIS ELETRICOS,2077.0,22552.131,814,9
403596,PRATELEIRA 0.60X0.40 ACO KIT     BR,O - MOVEIS,84.0,22539.51,74,9
474998,TOALHA BNH ZAYA             AZ  2318,"K - CAMA, MESA E BANHO",553.0,22406.685,363,9
452182,LUSTRE ACO/VID.RICKO   3LP   PT 0002,I - ILUMINACAO,119.0,22344.105000000003,107,8
