tipo_triagem,CODIGO,DESCRICAO,NIVEL_1,nivel_confianca,status_decisao_final,regra_usada,evidencia,dado_faltante,limitacao,risco_decisao,proxima_validacao_necessaria,acao_recomendada
compras_triagem_bruta,483694,"PORCEL.A 60X60 ESM.KHALI WH AC1,80M2",C - PISOS E REVESTIMENTOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=5515.25; compra_bruta_sugerida=5969.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,487713,"PORCEL.A 120X120 ESM. ARAM.CET2,88M2",C - PISOS E REVESTIMENTOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=5290.04; compra_bruta_sugerida=5725.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,480982,"PORCEL.A 100X100 EPO. AVEN.BRU2,00M2",C - PISOS E REVESTIMENTOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=5252.51; compra_bruta_sugerida=5684.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,454907,LAMP.LED PAR20 7W  AM     3000K MBIV,I - ILUMINACAO,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=5227.09; compra_bruta_sugerida=5657.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,461004,"REVEST.A 37X59 OHIO BEIGE HD  2,43M2",C - PISOS E REVESTIMENTOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=4991.16; compra_bruta_sugerida=5401.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,390662,"REVEST.A 34X50 ROCALLA MIX    2,38M2",C - PISOS E REVESTIMENTOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=4850.41; compra_bruta_sugerida=5249.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,483704,"PORCEL.A 60X60 ESM.KHAL.WH EXT1,80M2",C - PISOS E REVESTIMENTOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=4832.39; compra_bruta_sugerida=5230.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,487031,COLCHA CASAL+P.TRAV 3PC PARIS SORT22,"K - CAMA, MESA E BANHO",BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=4760.39; compra_bruta_sugerida=5152.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,446869,"LAMP.LED MR11 3,5W AM GU10 MINI MBIV",I - ILUMINACAO,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=4574.91; compra_bruta_sugerida=4951.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,480640,"REVEST.A 32,5X57 RVI57080  P2 2,21M2",C - PISOS E REVESTIMENTOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=4509.69; compra_bruta_sugerida=4880.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,460987,"CER.A 54X54 PRESTON MRE HD    2,62M2",C - PISOS E REVESTIMENTOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=4474.51; compra_bruta_sugerida=4842.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,470176,LAV.ROUPA 13.0KG BWK13AB     BR M220,D - ELETROS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=4304.93; compra_bruta_sugerida=4659.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,417810,SENSOR PRESEN.FRONT.SOB. 110G     BR,E - MATERIAIS ELETRICOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=4285.00; compra_bruta_sugerida=4637.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,374210,DESLIZANTE P/TRILHO CORTINA  10UN BR,V - DECORACAO,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=3914.39; compra_bruta_sugerida=4236.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,429468,INT.SPL CJ.2S 10A         LGX101 POP,E - MATERIAIS ELETRICOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=3867.21; compra_bruta_sugerida=4185.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,482509,REFLETOR LED AL.50W          5954 BR,I - ILUMINACAO,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=3851.46; compra_bruta_sugerida=4168.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,429481,PLACA 4X2 1PST.            LGP21 POP,E - MATERIAIS ELETRICOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=3782.23; compra_bruta_sugerida=4093.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
